t,Location,Velocity,Acceleration
2.199999999999997,-4.839999999999987,-4.399999999999994,-2.0
2.209999999999997,-4.884099999999986,-4.419999999999994,-2.0
2.2199999999999966,-4.928399999999985,-4.439999999999993,-2.0
2.2299999999999964,-4.972899999999984,-4.459999999999993,-2.0
2.239999999999996,-5.017599999999983,-4.479999999999992,-2.0
2.249999999999996,-5.062499999999982,-4.499999999999992,-2.0
2.259999999999996,-5.107599999999981,-4.519999999999992,-2.0
2.2699999999999956,-5.15289999999998,-4.539999999999991,-2.0
2.2799999999999954,-5.198399999999979,-4.559999999999991,-2.0
2.289999999999995,-5.244099999999978,-4.57999999999999,-2.0
2.299999999999995,-5.289999999999977,-4.59999999999999,-2.0
2.3099999999999947,-5.336099999999975,-4.6199999999999894,-2.0
2.3199999999999945,-5.382399999999975,-4.639999999999989,-2.0
2.3299999999999943,-5.428899999999974,-4.659999999999989,-2.0
2.339999999999994,-5.4755999999999725,-4.679999999999988,-2.0
2.349999999999994,-5.5224999999999715,-4.699999999999988,-2.0
2.3599999999999937,-5.56959999999997,-4.719999999999987,-2.0
2.3699999999999934,-5.616899999999969,-4.739999999999987,-2.0
2.3799999999999932,-5.664399999999968,-4.7599999999999865,-2.0
2.389999999999993,-5.712099999999967,-4.779999999999986,-2.0
2.399999999999993,-5.759999999999965,-4.799999999999986,-2.0
2.4099999999999926,-5.808099999999964,-4.819999999999985,-2.0
2.4199999999999924,-5.856399999999963,-4.839999999999985,-2.0
2.429999999999992,-5.904899999999962,-4.859999999999984,-2.0
2.439999999999992,-5.953599999999961,-4.879999999999984,-2.0
2.4499999999999917,-6.0024999999999595,-4.8999999999999835,-2.0
2.4599999999999915,-6.051599999999958,-4.919999999999983,-2.0
2.4699999999999913,-6.100899999999957,-4.939999999999983,-2.0
2.479999999999991,-6.150399999999956,-4.959999999999982,-2.0
2.489999999999991,-6.200099999999955,-4.979999999999982,-2.0
2.4999999999999907,-6.249999999999954,-4.999999999999981,-2.0
2.5099999999999905,-6.3000999999999525,-5.019999999999981,-2.0
2.5199999999999902,-6.350399999999951,-5.0399999999999805,-2.0
2.52999999999999,-6.400899999999949,-5.05999999999998,-2.0
2.53999999999999,-6.4515999999999485,-5.07999999999998,-2.0
2.5499999999999896,-6.502499999999947,-5.099999999999979,-2.0
2.5599999999999894,-6.553599999999946,-5.119999999999979,-2.0
2.569999999999989,-6.604899999999945,-5.139999999999978,-2.0
2.579999999999989,-6.656399999999943,-5.159999999999978,-2.0
2.5899999999999888,-6.708099999999941,-5.1799999999999775,-2.0
2.5999999999999885,-6.75999999999994,-5.199999999999977,-2.0
2.6099999999999883,-6.812099999999939,-5.219999999999977,-2.0
2.619999999999988,-6.864399999999938,-5.239999999999976,-2.0
2.629999999999988,-6.916899999999936,-5.259999999999976,-2.0
2.6399999999999877,-6.969599999999935,-5.279999999999975,-2.0
